from,to,value
4645.0,3150.0,1.0
4646.0,4389.0,1.0
4646.0,4185.0,1.0
4649.0,2990.0,1.0
4649.0,2016.0,1.0
4649.0,6959.0,1.0
4650.0,1075.0,1.0
4651.0,5451.0,1.0
4652.0,3386.0,1.0
4653.0,2866.0,1.0
4653.0,1497.0,1.0
4653.0,2016.0,1.0
4653.0,3554.0,1.0
4655.0,1583.0,1.0
4655.0,2229.0,1.0
4656.0,1971.0,1.0
4658.0,1311.0,1.0
4659.0,4173.0,1.0
4659.0,3087.0,1.0
4659.0,1501.0,1.0
4659.0,3554.0,1.0
4659.0,4568.0,1.0
4660.0,1009.0,1.0
4661.0,1009.0,1.0
4662.0,5771.0,1.0
4662.0,1011.0,1.0
4662.0,2134.0,1.0
4663.0,1011.0,1.0
4664.0,2532.0,1.0
4664.0,2189.0,1.0
4664.0,1950.0,1.0
4665.0,1012.0,1.0
4666.0,1012.0,1.0
4666.0,2515.0,1.0
4666.0,1455.0,1.0
4667.0,6607.0,1.0
4667.0,3025.0,1.0
4668.0,2614.0,1.0
4668.0,1372.0,1.0
4668.0,1380.0,1.0
4669.0,1016.0,1.0
4670.0,1016.0,1.0
4671.0,1448.0,1.0
4671.0,1442.0,1.0
4671.0,1016.0,1.0
4672.0,1017.0,1.0
4673.0,1386.0,1.0
4673.0,1017.0,1.0
4674.0,1017.0,1.0
4675.0,2409.0,1.0
4675.0,3991.0,1.0
4675.0,4103.0,1.0
4676.0,1018.0,1.0
4677.0,4051.0,1.0
4677.0,4182.0,1.0
4677.0,1563.0,1.0
4677.0,1960.0,1.0
4677.0,3034.0,1.0
4677.0,1018.0,1.0
4678.0,1018.0,1.0
4679.0,1018.0,1.0
4679.0,1289.0,1.0
4679.0,1475.0,1.0
4679.0,1291.0,1.0
4680.0,1458.0,1.0
4680.0,1018.0,1.0
4680.0,3303.0,1.0
4680.0,2362.0,1.0
4681.0,1075.0,1.0
4681.0,1282.0,1.0
4681.0,3999.0,1.0
4681.0,2957.0,1.0
4681.0,1290.0,1.0
4681.0,5321.0,1.0
4681.0,5383.0,1.0
4681.0,1476.0,1.0
4681.0,1662.0,1.0
4681.0,1018.0,1.0
4681.0,1024.0,1.0
4681.0,1472.0,1.0
4681.0,1291.0,1.0
4681.0,5041.0,1.0
4682.0,6960.0,1.0
4683.0,1990.0,1.0
4683.0,1821.0,1.0
4683.0,2225.0,1.0
4684.0,4544.0,1.0
4684.0,6871.0,1.0
4684.0,1021.0,1.0
4684.0,5337.0,1.0
4684.0,5338.0,1.0
4684.0,3602.0,1.0
4685.0,3353.0,1.0
4685.0,648.0,1.0
4685.0,1943.0,1.0
4685.0,2081.0,1.0
4685.0,1672.0,1.0
4686.0,2324.0,1.0
4686.0,2516.0,1.0
4687.0,173.0,1.0
4687.0,1028.0,1.0
4687.0,69.0,1.0
4687.0,994.0,1.0
4688.0,4137.0,1.0
4689.0,1198.0,1.0
4689.0,1688.0,1.0
4689.0,2228.0,1.0
4689.0,2236.0,1.0
4690.0,5434.0,1.0
4690.0,5422.0,1.0
4690.0,3163.0,1.0
4691.0,5890.0,1.0
4691.0,4165.0,1.0
4691.0,5333.0,1.0
4692.0,4136.0,1.0
4692.0,3366.0,1.0
4692.0,3477.0,1.0
4693.0,2795.0,1.0
4693.0,2409.0,1.0
4693.0,2749.0,1.0
4693.0,5306.0,1.0
4693.0,2776.0,1.0
4693.0,1232.0,1.0
4693.0,2726.0,1.0
4693.0,3364.0,1.0
4694.0,2760.0,1.0
4694.0,2796.0,1.0
4694.0,2408.0,1.0
4694.0,3477.0,1.0
4694.0,4450.0,1.0
4694.0,3373.0,1.0
4694.0,2782.0,1.0
4694.0,5348.0,1.0
4694.0,4600.0,1.0
4694.0,3372.0,1.0
4695.0,4607.0,1.0
4695.0,6961.0,1.0
4695.0,5944.0,1.0
4695.0,6529.0,1.0
4696.0,4450.0,1.0
4696.0,4469.0,1.0
4696.0,6265.0,1.0
4697.0,2583.0,1.0
4697.0,4012.0,1.0
4697.0,2782.0,1.0
4697.0,2811.0,1.0
4697.0,6962.0,1.0
4697.0,6421.0,1.0
4697.0,5506.0,1.0
4697.0,4786.0,1.0
4697.0,3899.0,1.0
4697.0,3413.0,1.0
4697.0,2909.0,1.0
4698.0,1699.0,1.0
4698.0,3763.0,1.0
4698.0,2147.0,1.0
4698.0,3365.0,1.0
4699.0,3407.0,1.0
4700.0,5224.0,1.0
4700.0,2837.0,1.0
4700.0,2768.0,1.0
4700.0,5567.0,1.0
4700.0,5967.0,1.0
4700.0,5563.0,1.0
4700.0,2858.0,1.0
4700.0,2875.0,1.0
4700.0,2842.0,1.0
4700.0,5757.0,1.0
4700.0,2397.0,1.0
4700.0,5750.0,1.0
4700.0,4348.0,1.0
4700.0,4807.0,1.0
4700.0,2784.0,1.0
4700.0,2917.0,1.0
4700.0,5435.0,1.0
4700.0,5359.0,1.0
4700.0,2935.0,1.0
4700.0,2937.0,1.0
4700.0,2940.0,1.0
4700.0,2938.0,1.0
4700.0,3934.0,1.0
4700.0,5806.0,1.0
4701.0,3765.0,1.0
4701.0,3801.0,1.0
4701.0,5484.0,1.0
4701.0,3949.0,1.0
4701.0,6622.0,1.0
4701.0,6001.0,1.0
4701.0,5964.0,1.0
4702.0,3790.0,1.0
4702.0,5344.0,1.0
4702.0,4032.0,1.0
4702.0,3809.0,1.0
4702.0,6324.0,1.0
4702.0,3011.0,1.0
4702.0,3848.0,1.0
4702.0,2411.0,1.0
4702.0,4041.0,1.0
4702.0,6618.0,1.0
4703.0,5665.0,1.0
4703.0,3555.0,1.0
4703.0,2809.0,1.0
4703.0,2410.0,1.0
4704.0,796.0,1.0
4704.0,1665.0,1.0
4704.0,2246.0,1.0
4704.0,5081.0,1.0
4704.0,3386.0,1.0
4704.0,2352.0,1.0
4704.0,5847.0,1.0
4704.0,5033.0,1.0
4704.0,4406.0,1.0
4704.0,5282.0,1.0
4705.0,4583.0,1.0
4705.0,2800.0,1.0
4705.0,6804.0,1.0
4705.0,3009.0,1.0
4705.0,5444.0,1.0
4705.0,4040.0,1.0
4705.0,2793.0,1.0
4705.0,3830.0,1.0
4705.0,2437.0,1.0
4705.0,2812.0,1.0
4705.0,3405.0,1.0
4705.0,6013.0,1.0
4705.0,4965.0,1.0
4705.0,3373.0,1.0
4705.0,6356.0,1.0
4705.0,2906.0,1.0
4705.0,3737.0,1.0
4706.0,5903.0,1.0
4706.0,4754.0,1.0
4706.0,6320.0,1.0
4706.0,2799.0,1.0
4706.0,5358.0,1.0
4706.0,2151.0,1.0
4706.0,3369.0,1.0
4706.0,3773.0,1.0
4706.0,2811.0,1.0
4706.0,4031.0,1.0
4706.0,3408.0,1.0
4706.0,6310.0,1.0
4706.0,6535.0,1.0
4706.0,6963.0,1.0
4707.0,5049.0,1.0
4707.0,2324.0,1.0
4707.0,2788.0,1.0
4708.0,2757.0,1.0
4708.0,5314.0,1.0
4708.0,6964.0,1.0
4710.0,3454.0,1.0
4710.0,1987.0,1.0
4710.0,999.0,1.0
4710.0,1825.0,1.0
4710.0,1448.0,1.0
4710.0,4102.0,1.0
4711.0,1579.0,1.0
4711.0,1379.0,1.0
4712.0,1037.0,1.0
4712.0,2598.0,1.0
4713.0,1039.0,1.0
4713.0,6966.0,1.0
4714.0,2826.0,1.0
4715.0,694.0,1.0
4715.0,1692.0,1.0
4715.0,4410.0,1.0
4715.0,5182.0,1.0
4715.0,1767.0,1.0
4715.0,2733.0,1.0
4715.0,4701.0,1.0
4715.0,3232.0,1.0
4715.0,2743.0,1.0
4715.0,4034.0,1.0
4715.0,6694.0,1.0
4716.0,6598.0,1.0
4716.0,2579.0,1.0
4716.0,2703.0,1.0
4716.0,4641.0,1.0
4716.0,6651.0,1.0
4716.0,3231.0,1.0
4716.0,3805.0,1.0
4716.0,3797.0,1.0
4716.0,3364.0,1.0
4717.0,571.0,1.0
4717.0,4514.0,1.0
4717.0,2685.0,1.0
4717.0,4178.0,1.0
4717.0,6804.0,1.0
4717.0,6618.0,1.0
4717.0,6830.0,1.0
4718.0,2396.0,1.0
4718.0,3263.0,1.0
4718.0,2781.0,1.0
4718.0,3373.0,1.0
4718.0,6568.0,1.0
4718.0,6322.0,1.0
4718.0,4732.0,1.0
4719.0,4474.0,1.0
4720.0,6967.0,1.0
4720.0,2818.0,1.0
4720.0,5282.0,1.0
4720.0,5406.0,1.0
4720.0,3370.0,1.0
4720.0,2437.0,1.0
4720.0,5559.0,1.0
4720.0,6968.0,1.0
4721.0,5360.0,1.0
4721.0,5497.0,1.0
4721.0,6969.0,1.0
4723.0,5546.0,1.0
4723.0,5292.0,1.0
4723.0,5956.0,1.0
4724.0,2406.0,1.0
4724.0,3864.0,1.0
4724.0,2440.0,1.0
4724.0,6071.0,1.0
4725.0,6322.0,1.0
4725.0,6137.0,1.0
4725.0,4732.0,1.0
4725.0,3909.0,1.0
4726.0,1340.0,1.0
4727.0,6597.0,1.0
4727.0,2153.0,1.0
4727.0,3860.0,1.0
4727.0,6970.0,1.0
4727.0,3880.0,1.0
4727.0,1621.0,1.0
4727.0,5289.0,1.0
4727.0,3903.0,1.0
4727.0,2895.0,1.0
4727.0,5359.0,1.0
4727.0,6971.0,1.0
4727.0,6036.0,1.0
4727.0,6388.0,1.0
4727.0,6972.0,1.0
4727.0,2924.0,1.0
4727.0,4735.0,1.0
4727.0,6631.0,1.0
4727.0,3837.0,1.0
4727.0,3932.0,1.0
4727.0,3925.0,1.0
4727.0,3933.0,1.0
4727.0,2448.0,1.0
4727.0,6101.0,1.0
4727.0,3941.0,1.0
4727.0,3945.0,1.0
4727.0,2465.0,1.0
4729.0,5509.0,1.0
4730.0,4607.0,1.0
4730.0,2236.0,1.0
4730.0,5750.0,1.0
4730.0,6804.0,1.0
4730.0,6734.0,1.0
4730.0,3912.0,1.0
4730.0,3879.0,1.0
4730.0,3413.0,1.0
4730.0,5284.0,1.0
4730.0,6973.0,1.0
4731.0,6449.0,1.0
4731.0,2871.0,1.0
4731.0,2940.0,1.0
4731.0,2942.0,1.0
4732.0,4725.0,1.0
4732.0,6970.0,1.0
4732.0,4718.0,1.0
4732.0,6322.0,1.0
4732.0,6568.0,1.0
4733.0,5859.0,1.0
4733.0,6344.0,1.0
4733.0,5508.0,1.0
4733.0,4038.0,1.0
4733.0,2894.0,1.0
4733.0,3874.0,1.0
4733.0,3868.0,1.0
4733.0,6628.0,1.0
4733.0,2883.0,1.0
4733.0,2151.0,1.0
4733.0,4792.0,1.0
4733.0,2450.0,1.0
4734.0,6290.0,1.0
4734.0,2894.0,1.0
4734.0,3942.0,1.0
4734.0,5662.0,1.0
4735.0,4775.0,1.0
4735.0,4348.0,1.0
4735.0,4780.0,1.0
4735.0,6431.0,1.0
4735.0,3415.0,1.0
4735.0,4786.0,1.0
4735.0,6830.0,1.0
4735.0,4345.0,1.0
4735.0,4792.0,1.0
4735.0,6140.0,1.0
4735.0,6033.0,1.0
4735.0,2913.0,1.0
4735.0,6974.0,1.0
4735.0,5279.0,1.0
4735.0,4740.0,1.0
4735.0,1510.0,1.0
4735.0,3889.0,1.0
4735.0,2237.0,1.0
4735.0,6975.0,1.0
4735.0,3413.0,1.0
4735.0,2896.0,1.0
4735.0,4727.0,1.0
4735.0,4807.0,1.0
4736.0,6976.0,1.0
4737.0,4607.0,1.0
4737.0,5807.0,1.0
4737.0,5291.0,1.0
4737.0,6239.0,1.0
4737.0,3913.0,1.0
4738.0,3554.0,1.0
4738.0,5719.0,1.0
4738.0,5498.0,1.0
4738.0,4800.0,1.0
4739.0,6977.0,1.0
4739.0,6486.0,1.0
4739.0,6978.0,1.0
4740.0,3912.0,1.0
4740.0,4807.0,1.0
4741.0,1577.0,1.0
4741.0,4717.0,1.0
4741.0,3479.0,1.0
4741.0,2413.0,1.0
4741.0,5555.0,1.0
4741.0,5640.0,1.0
4741.0,2793.0,1.0
4741.0,5750.0,1.0
4741.0,2161.0,1.0
4741.0,2872.0,1.0
4741.0,6431.0,1.0
4741.0,5283.0,1.0
4741.0,6557.0,1.0
4741.0,3899.0,1.0
4741.0,6375.0,1.0
4741.0,2863.0,1.0
4741.0,5980.0,1.0
4741.0,2450.0,1.0
4741.0,5957.0,1.0
4741.0,2883.0,1.0
4741.0,2443.0,1.0
4741.0,5648.0,1.0
4741.0,2923.0,1.0
4741.0,2455.0,1.0
4741.0,6326.0,1.0
4741.0,4807.0,1.0
4741.0,2924.0,1.0
4741.0,3910.0,1.0
4741.0,6011.0,1.0
4741.0,4842.0,1.0
4741.0,3923.0,1.0
4741.0,3369.0,1.0
4741.0,6096.0,1.0
4742.0,1048.0,1.0
4743.0,680.0,1.0
4743.0,503.0,1.0
4743.0,1434.0,1.0
4743.0,1372.0,1.0
4743.0,1197.0,1.0
4744.0,1048.0,1.0
4744.0,4255.0,1.0
4744.0,3482.0,1.0
4746.0,1051.0,1.0
4747.0,1011.0,1.0
4747.0,1438.0,1.0
4747.0,1052.0,1.0
4747.0,1162.0,1.0
4747.0,1050.0,1.0
4748.0,1300.0,1.0
4748.0,6979.0,1.0
4749.0,1858.0,1.0
4749.0,1052.0,1.0
4750.0,5912.0,1.0
4750.0,3232.0,1.0
4752.0,2756.0,1.0
4752.0,3235.0,1.0
4752.0,2833.0,1.0
4752.0,2753.0,1.0
4753.0,2400.0,1.0
4753.0,6431.0,1.0
4753.0,2408.0,1.0
4754.0,5421.0,1.0
4754.0,2406.0,1.0
4754.0,2430.0,1.0
4754.0,5941.0,1.0
4754.0,4029.0,1.0
4754.0,5952.0,1.0
4754.0,6788.0,1.0
4755.0,5701.0,1.0
4755.0,3476.0,1.0
4756.0,2867.0,1.0
4757.0,2573.0,1.0
4757.0,3135.0,1.0
4757.0,3177.0,1.0
4757.0,2581.0,1.0
4757.0,3229.0,1.0
4757.0,6980.0,1.0
4757.0,5391.0,1.0
4757.0,2241.0,1.0
4757.0,5125.0,1.0
4757.0,3145.0,1.0
4757.0,3144.0,1.0
4757.0,5374.0,1.0
4757.0,5737.0,1.0
4757.0,3790.0,1.0
4757.0,3896.0,1.0
4758.0,2995.0,1.0
4758.0,2733.0,1.0
4758.0,2740.0,1.0
4758.0,2828.0,1.0
4758.0,2730.0,1.0
4758.0,4585.0,1.0
4758.0,1103.0,1.0
4758.0,2795.0,1.0
4758.0,6271.0,1.0
4758.0,3268.0,1.0
4758.0,5343.0,1.0
4758.0,2763.0,1.0
4758.0,4413.0,1.0
4758.0,2783.0,1.0
4758.0,2017.0,1.0
4758.0,2158.0,1.0
4758.0,5484.0,1.0
4758.0,5374.0,1.0
4758.0,2746.0,1.0
4758.0,2825.0,1.0
4758.0,6189.0,1.0
4758.0,2412.0,1.0
4758.0,4701.0,1.0
4758.0,3269.0,1.0
4758.0,4826.0,1.0
4758.0,4757.0,1.0
4758.0,2747.0,1.0
4758.0,3795.0,1.0
4758.0,6981.0,1.0
4758.0,2031.0,1.0
4758.0,3235.0,1.0
4758.0,3811.0,1.0
4758.0,5347.0,1.0
4758.0,6485.0,1.0
4758.0,4471.0,1.0
4758.0,6384.0,1.0
4758.0,2912.0,1.0
4758.0,921.0,1.0
4758.0,2410.0,1.0
4758.0,2840.0,1.0
4758.0,3801.0,1.0
4758.0,2797.0,1.0
4758.0,3815.0,1.0
4758.0,4966.0,1.0
4758.0,5449.0,1.0
4758.0,3824.0,1.0
4758.0,1990.0,1.0
4758.0,2051.0,1.0
4758.0,4794.0,1.0
4758.0,3405.0,1.0
4758.0,6356.0,1.0
4758.0,5833.0,1.0
4758.0,5773.0,1.0
4758.0,5483.0,1.0
4758.0,6117.0,1.0
4758.0,5687.0,1.0
4759.0,6972.0,1.0
4759.0,6392.0,1.0
4759.0,3372.0,1.0
4759.0,2797.0,1.0
4759.0,3807.0,1.0
4759.0,3790.0,1.0
4760.0,3260.0,1.0
4760.0,6982.0,1.0
4760.0,6983.0,1.0
4760.0,1726.0,1.0
4761.0,2723.0,1.0
4761.0,2855.0,1.0
4762.0,4163.0,1.0
4762.0,4760.0,1.0
4762.0,6356.0,1.0
4762.0,5282.0,1.0
4762.0,2151.0,1.0
4762.0,6487.0,1.0
4762.0,5504.0,1.0
4762.0,4345.0,1.0
4763.0,3729.0,1.0
4763.0,4757.0,1.0
4763.0,2769.0,1.0
4764.0,6545.0,1.0
4764.0,3881.0,1.0
4764.0,2915.0,1.0
4765.0,5734.0,1.0
4765.0,1519.0,1.0
4765.0,2912.0,1.0
4766.0,4041.0,1.0
4767.0,5444.0,1.0
4767.0,6311.0,1.0
4767.0,5746.0,1.0
4768.0,4358.0,1.0
4768.0,4038.0,1.0
4768.0,4799.0,1.0
4768.0,6016.0,1.0
4768.0,6097.0,1.0
4769.0,6177.0,1.0
4770.0,5549.0,1.0
4770.0,6323.0,1.0
4770.0,2434.0,1.0
4770.0,6379.0,1.0
4771.0,6984.0,1.0
4771.0,6016.0,1.0
4771.0,6985.0,1.0
4771.0,5662.0,1.0
4771.0,6986.0,1.0
4772.0,1349.0,1.0
4772.0,5471.0,1.0
4772.0,6711.0,1.0
4772.0,6987.0,1.0
4773.0,2806.0,1.0
4773.0,2155.0,1.0
4773.0,4805.0,1.0
4773.0,4847.0,1.0
4773.0,4778.0,1.0
4773.0,3881.0,1.0
4774.0,2570.0,1.0
4774.0,4922.0,1.0
4775.0,6232.0,1.0
4775.0,4470.0,1.0
4775.0,5292.0,1.0
4775.0,5590.0,1.0
4776.0,6495.0,1.0
4777.0,2821.0,1.0
4777.0,3841.0,1.0
4777.0,2793.0,1.0
4777.0,5590.0,1.0
4777.0,2870.0,1.0
4777.0,2443.0,1.0
4777.0,2158.0,1.0
4777.0,3845.0,1.0
4777.0,4371.0,1.0
4777.0,2854.0,1.0
4777.0,4922.0,1.0
4777.0,6193.0,1.0
4777.0,2866.0,1.0
4777.0,5960.0,1.0
4777.0,6192.0,1.0
4777.0,3858.0,1.0
4777.0,4345.0,1.0
4777.0,5655.0,1.0
4777.0,3773.0,1.0
4777.0,2411.0,1.0
4778.0,3183.0,1.0
4778.0,1795.0,1.0
4778.0,5768.0,1.0
4778.0,5278.0,1.0
4778.0,2814.0,1.0
4778.0,2850.0,1.0
4778.0,6439.0,1.0
4778.0,5686.0,1.0
4778.0,3850.0,1.0
4778.0,2856.0,1.0
4778.0,3872.0,1.0
4778.0,4833.0,1.0
4778.0,4773.0,1.0
4778.0,2411.0,1.0
4778.0,2867.0,1.0
4778.0,3877.0,1.0
4778.0,6484.0,1.0
4779.0,4038.0,1.0
4779.0,3845.0,1.0
4780.0,6988.0,1.0
4780.0,5507.0,1.0
4780.0,5498.0,1.0
4780.0,3894.0,1.0
4780.0,2844.0,1.0
4780.0,2894.0,1.0
4780.0,2456.0,1.0
4780.0,6508.0,1.0
4780.0,6507.0,1.0
4780.0,3891.0,1.0
4781.0,2457.0,1.0
4781.0,6369.0,1.0
4782.0,6509.0,1.0
4783.0,5435.0,1.0
4783.0,5472.0,1.0
4783.0,1726.0,1.0
4784.0,2757.0,1.0
4784.0,5280.0,1.0
4784.0,3860.0,1.0
4784.0,4785.0,1.0
4785.0,4784.0,1.0
4786.0,6256.0,1.0
4786.0,4780.0,1.0
4786.0,3845.0,1.0
4786.0,2451.0,1.0
4786.0,3891.0,1.0
4786.0,2446.0,1.0
4786.0,6095.0,1.0
4786.0,1726.0,1.0
4786.0,5289.0,1.0
4786.0,2452.0,1.0
4786.0,6559.0,1.0
4786.0,6506.0,1.0
4786.0,6031.0,1.0
4788.0,6628.0,1.0
4788.0,2867.0,1.0
4789.0,5833.0,1.0
4790.0,2279.0,1.0
4790.0,2925.0,1.0
4791.0,2157.0,1.0
4791.0,2445.0,1.0
4791.0,2410.0,1.0
4791.0,2439.0,1.0
4791.0,6275.0,1.0
4791.0,2884.0,1.0
4791.0,4706.0,1.0
4791.0,3829.0,1.0
4791.0,3183.0,1.0
4791.0,6186.0,1.0
4791.0,6989.0,1.0
4791.0,2853.0,1.0
4791.0,5136.0,1.0
4791.0,2883.0,1.0
4791.0,3886.0,1.0
4791.0,4348.0,1.0
4791.0,5799.0,1.0
4791.0,3874.0,1.0
4791.0,3877.0,1.0
4791.0,5287.0,1.0
4791.0,6565.0,1.0
4791.0,6534.0,1.0
4791.0,5785.0,1.0
4791.0,6496.0,1.0
4792.0,2151.0,1.0
4792.0,5593.0,1.0
4792.0,6442.0,1.0
4792.0,4733.0,1.0
4792.0,6806.0,1.0
4793.0,2875.0,1.0
4794.0,2894.0,1.0
4795.0,2454.0,1.0
4795.0,5286.0,1.0
4796.0,812.0,1.0
4796.0,4570.0,1.0
4796.0,3040.0,1.0
4796.0,2247.0,1.0
4796.0,5128.0,1.0
4796.0,6435.0,1.0
4796.0,2436.0,1.0
4796.0,1795.0,1.0
4796.0,3853.0,1.0
4796.0,6326.0,1.0
4796.0,5546.0,1.0
4796.0,5842.0,1.0
4796.0,2442.0,1.0
4796.0,5686.0,1.0
4796.0,6226.0,1.0
4796.0,5666.0,1.0
4796.0,3860.0,1.0
4796.0,3875.0,1.0
4796.0,4348.0,1.0
4796.0,2397.0,1.0
4796.0,2445.0,1.0
4796.0,2875.0,1.0
4796.0,6430.0,1.0
4796.0,6425.0,1.0
4796.0,2844.0,1.0
4796.0,5785.0,1.0
4796.0,2161.0,1.0
4796.0,3872.0,1.0
4796.0,5498.0,1.0
4796.0,4735.0,1.0
4796.0,5591.0,1.0
4796.0,5564.0,1.0
4796.0,2163.0,1.0
4796.0,2784.0,1.0
4796.0,6988.0,1.0
4796.0,6790.0,1.0
4796.0,4786.0,1.0
4796.0,3882.0,1.0
4796.0,2920.0,1.0
4796.0,2905.0,1.0
4796.0,2150.0,1.0
4796.0,5507.0,1.0
4796.0,6930.0,1.0
4796.0,2279.0,1.0
4796.0,2869.0,1.0
4796.0,3894.0,1.0
4796.0,6083.0,1.0
4796.0,4790.0,1.0
4796.0,6031.0,1.0
4796.0,4724.0,1.0
4796.0,5288.0,1.0
4796.0,5797.0,1.0
4796.0,2463.0,1.0
4796.0,3902.0,1.0
4796.0,3885.0,1.0
4796.0,6006.0,1.0
4796.0,2898.0,1.0
4796.0,4734.0,1.0
4796.0,2894.0,1.0
4796.0,6498.0,1.0
4796.0,6825.0,1.0
4796.0,6032.0,1.0
4796.0,3910.0,1.0
4796.0,6990.0,1.0
4796.0,2456.0,1.0
4796.0,4845.0,1.0
4796.0,6353.0,1.0
4796.0,2883.0,1.0
4796.0,3891.0,1.0
4796.0,2891.0,1.0
4796.0,6456.0,1.0
4796.0,6095.0,1.0
4796.0,6100.0,1.0
4796.0,3899.0,1.0
4796.0,4739.0,1.0
4796.0,3908.0,1.0
4796.0,5640.0,1.0
4796.0,2886.0,1.0
4796.0,4840.0,1.0
4796.0,6236.0,1.0
4796.0,6512.0,1.0
4796.0,3861.0,1.0
4796.0,3779.0,1.0
4796.0,6460.0,1.0
4796.0,4799.0,1.0
4796.0,6974.0,1.0
4796.0,2907.0,1.0
4796.0,2930.0,1.0
4796.0,5286.0,1.0
4796.0,4771.0,1.0
4796.0,6466.0,1.0
4796.0,3912.0,1.0
4796.0,3915.0,1.0
4796.0,2659.0,1.0
4796.0,6038.0,1.0
4796.0,6630.0,1.0
4796.0,2413.0,1.0
4796.0,4780.0,1.0
4796.0,3889.0,1.0
4796.0,2932.0,1.0
4796.0,2909.0,1.0
4796.0,2902.0,1.0
4796.0,2912.0,1.0
4796.0,3809.0,1.0
4796.0,5650.0,1.0
4796.0,3926.0,1.0
4796.0,2462.0,1.0
4796.0,2877.0,1.0
4796.0,2896.0,1.0
4796.0,5996.0,1.0
4796.0,2459.0,1.0
4796.0,3923.0,1.0
4796.0,4804.0,1.0
4796.0,6025.0,1.0
4796.0,2465.0,1.0
4796.0,6513.0,1.0
4796.0,2926.0,1.0
4796.0,3920.0,1.0
4796.0,2453.0,1.0
4796.0,5648.0,1.0
4796.0,4806.0,1.0
4796.0,2917.0,1.0
4796.0,6043.0,1.0
4796.0,2914.0,1.0
4796.0,3918.0,1.0
4796.0,5783.0,1.0
4796.0,2458.0,1.0
4796.0,5359.0,1.0
4796.0,6991.0,1.0
4796.0,6515.0,1.0
4796.0,4738.0,1.0
4796.0,5577.0,1.0
4796.0,6147.0,1.0
4796.0,3922.0,1.0
4796.0,2927.0,1.0
4796.0,2929.0,1.0
4796.0,6631.0,1.0
4796.0,6088.0,1.0
4796.0,4741.0,1.0
4796.0,2928.0,1.0
4796.0,6045.0,1.0
4796.0,6046.0,1.0
4796.0,5347.0,1.0
4796.0,6009.0,1.0
4796.0,2435.0,1.0
4796.0,2923.0,1.0
4796.0,4733.0,1.0
4796.0,6843.0,1.0
4796.0,6470.0,1.0
4796.0,6471.0,1.0
4796.0,6469.0,1.0
4796.0,3928.0,1.0
4796.0,2940.0,1.0
4796.0,3858.0,1.0
4796.0,3369.0,1.0
4796.0,3930.0,1.0
4796.0,2936.0,1.0
4796.0,6567.0,1.0
4796.0,3931.0,1.0
4796.0,3932.0,1.0
4796.0,2937.0,1.0
4796.0,2938.0,1.0
4796.0,3837.0,1.0
4796.0,3933.0,1.0
4796.0,6042.0,1.0
4796.0,3929.0,1.0
4796.0,3935.0,1.0
4796.0,1268.0,1.0
4796.0,2933.0,1.0
4796.0,6148.0,1.0
4796.0,6014.0,1.0
4796.0,6051.0,1.0
4796.0,3942.0,1.0
4796.0,6101.0,1.0
4796.0,6146.0,1.0
4796.0,3925.0,1.0
4796.0,4800.0,1.0
4796.0,6821.0,1.0
4796.0,5427.0,1.0
4796.0,4727.0,1.0
4796.0,2823.0,1.0
4796.0,5997.0,1.0
4796.0,2645.0,1.0
4796.0,3948.0,1.0
4796.0,6992.0,1.0
4796.0,2943.0,1.0
4796.0,2790.0,1.0
4796.0,3944.0,1.0
4796.0,6472.0,1.0
4796.0,6487.0,1.0
4796.0,3878.0,1.0
4796.0,4805.0,1.0
4796.0,3946.0,1.0
4796.0,5649.0,1.0
4796.0,5655.0,1.0
4796.0,6993.0,1.0
4796.0,6994.0,1.0
4796.0,2448.0,1.0
4796.0,6152.0,1.0
4796.0,3941.0,1.0
4796.0,3830.0,1.0
4796.0,3950.0,1.0
4796.0,6560.0,1.0
4796.0,6463.0,1.0
4796.0,3951.0,1.0
4796.0,2900.0,1.0
4796.0,6995.0,1.0
4796.0,6015.0,1.0
4796.0,3879.0,1.0
4796.0,2414.0,1.0
4796.0,6464.0,1.0
4796.0,2942.0,1.0
4796.0,6579.0,1.0
4796.0,6459.0,1.0
4796.0,3937.0,1.0
4796.0,6154.0,1.0
4796.0,5374.0,1.0
4796.0,3897.0,1.0
4796.0,6256.0,1.0
4796.0,6155.0,1.0
4796.0,2944.0,1.0
4796.0,6850.0,1.0
4796.0,5660.0,1.0
4796.0,5755.0,1.0
4796.0,6104.0,1.0
4796.0,2884.0,1.0
4796.0,5652.0,1.0
4796.0,6639.0,1.0
4796.0,3945.0,1.0
4796.0,2913.0,1.0
4796.0,2815.0,1.0
4796.0,5662.0,1.0
4797.0,2718.0,1.0
4797.0,6458.0,1.0
4797.0,6803.0,1.0
4797.0,2446.0,1.0
4797.0,6477.0,1.0
4798.0,6009.0,1.0
4799.0,3912.0,1.0
4800.0,2073.0,1.0
4800.0,4411.0,1.0
4800.0,6996.0,1.0
4800.0,4738.0,1.0
4800.0,5979.0,1.0
4801.0,6430.0,1.0
4802.0,6316.0,1.0
4802.0,6997.0,1.0
4802.0,832.0,1.0
4802.0,6998.0,1.0
4802.0,2935.0,1.0
4802.0,4808.0,1.0
4802.0,6477.0,1.0
4802.0,6153.0,1.0
4802.0,6561.0,1.0
4803.0,3858.0,1.0
4803.0,6458.0,1.0
4803.0,4805.0,1.0
4803.0,5804.0,1.0
4804.0,5484.0,1.0
4804.0,4797.0,1.0
4804.0,2456.0,1.0
